,year,times_cited,type,id,title,journal.id,journal.title,volume,issue,researcherID
3,2018,0,article,pub.1103974453,OP-25 Cellular metal sequestration and redox stress by thiosemicarbazones induces endoplasmic reticulum stress in tumors to suppress cancer progression,jour.1097289,Free Radical Biology and Medicine,120,,ur.0725424627.42
4,2018,0,proceeding,pub.1106204170,Abstract B143: The formation of redox active complexes is important for the induction of the UPR by Dp44mT,,,,,ur.0725424627.42
5,2016,3,article,pub.1027263765,Letter to the Editor: “Analysis of the Interaction of Dp44mT with Human Serum Albumin and Calf Thymus DNA Using Molecular Docking and Spectroscopic Techniques”,jour.1028874,International Journal of Molecular Sciences,17,11,ur.0725424627.42
6,2016,0,article,pub.1084075773,288 Dissecting the Role of the Iron-Regulated Metastasis Suppressor NDRG1 in Regulating Endoplasmic Reticulum Stress and Cancer Cell Survival,jour.1097289,Free Radical Biology and Medicine,100,,ur.0725424627.42
7,2016,0,article,pub.1084075772,"287 The Redox Active Anti-Cancer Drug, Dp44mT, Induces Endoplasmic Reticulum Stress Activating Pro-Apoptotic Pathways of the Unfolded Protein Response in Cancer Cells",jour.1097289,Free Radical Biology and Medicine,100,,ur.0725424627.42
8,2016,38,article,pub.1056719672,Frataxin and the molecular mechanism of mitochondrial iron-loading in Friedreich's ataxia.,jour.1016843,Clinical Science,130,11,ur.0725424627.42
9,2016,22,article,pub.1025863707,"Lysosomal membrane stability plays a major role in the cytotoxic activity of the anti-proliferative agent, di-2-pyridylketone 4,4-dimethyl-3-thiosemicarbazone (Dp44mT)",jour.1327373,Biochimica et Biophysica Acta (BBA) - Lipids and Lipid Metabolism,1863,7,ur.0725424627.42
10,2016,27,article,pub.1042323194,"Mechanism of the induction of endoplasmic reticulum stress by the anti-cancer agent, di-2-pyridylketone 4,4-dimethyl-3-thiosemicarbazone (Dp44mT): Activation of PERK/eIF2α, IRE1α, ATF6 and calmodulin kinase",jour.1007365,Biochemical Pharmacology,109,,ur.0725424627.42
11,2016,85,article,pub.1035665921,Redox cycling metals: Pedaling their roles in metabolism and their use in the development of novel therapeutics,jour.1327373,Biochimica et Biophysica Acta (BBA) - Lipids and Lipid Metabolism,1863,4,ur.0725424627.42
12,2016,3910,article,pub.1058406632,Guidelines for the use and interpretation of assays for monitoring autophagy (3rd edition),jour.1036458,Autophagy,12,1,ur.0725424627.42
13,2015,41,article,pub.1026273541,The molecular effect of metastasis suppressors on Src signaling and tumorigenesis: new therapeutic targets,jour.1043645,Oncotarget,6,34,ur.0725424627.42
14,2015,96,article,pub.1001378043,The renaissance of polypharmacology in the development of anti-cancer therapeutics: Inhibition of the “Triad of Death” in cancer by Di-2-pyridylketone thiosemicarbazones,jour.1013191,Pharmacological Research,100,,ur.0725424627.42
15,2015,4,article,pub.1024163686,Targeting cancer by binding iron: Dissecting cellular signaling pathways,jour.1043645,Oncotarget,6,22,ur.0725424627.42
16,2015,101,article,pub.1002522461,Targeting cancer by binding iron: Dissecting cellular signaling pathways,jour.1043645,Oncotarget,6,22,ur.0725424627.42
17,2015,52,article,pub.1006556189,"The proto-oncogene c-Src and its downstream signaling pathways are inhibited by the metastasis suppressor, NDRG1",jour.1043645,Oncotarget,6,11,ur.0725424627.42
18,2015,11,article,pub.1027427891,Making a case for albumin a highly promising drug-delivery system,jour.1041760,Future Medicinal Chemistry,7,5,ur.0725424627.42
19,2015,60,article,pub.1043460092,Duodenal Cytochrome b (DCYTB) in Iron Metabolism: An Update on Function and Regulation,jour.1042723,Nutrients,7,4,ur.0725424627.42
20,2015,26,article,pub.1025302589,Potentiating the cellular targeting and anti-tumor activity of Dp44mT via binding to human serum albumin: two saturable mechanisms of Dp44mT uptake by cells,jour.1043645,Oncotarget,6,12,ur.0725424627.42
21,2015,34,article,pub.1005505345,Novel Thiosemicarbazones Regulate the Signal Transducer and Activator of Transcription 3 (STAT3) Pathway: Inhibition of Constitutive and Interleukin 6–Induced Activation by Iron Depletion,jour.1005093,Molecular Pharmacology,87,3,ur.0725424627.42
22,2014,298,article,pub.1011571674,Unraveling the mysteries of serum albumin—more than just a serum protein,jour.1044459,Frontiers in Physiology,5,,ur.0725424627.42
23,2014,48,article,pub.1012830264,Gene of the month: BECN1,jour.1017953,Journal of Clinical Pathology,67,8,ur.0725424627.42
24,2014,6,article,pub.1017132998,The Lure of a LYR: The Logistics of Iron Sulfur Cluster Delivery,jour.1034535,Cell Metabolism,19,3,ur.0725424627.42
25,2014,65,article,pub.1033182997,Expanding horizons in iron chelation and the treatment of cancer: Role of iron in the regulation of ER stress and the epithelial–mesenchymal transition,jour.1327373,Biochimica et Biophysica Acta (BBA) - Lipids and Lipid Metabolism,1845,2,ur.0725424627.42
26,2013,19,article,pub.1025752838,Cellular Uptake of the Antitumor Agent Dp44mT Occurs via a Carrier/Receptor-Mediated Mechanism,jour.1005093,Molecular Pharmacology,84,6,ur.0725424627.42
27,2012,50,article,pub.1006600278,Synthesis and characterization of quinoline-based thiosemicarbazones and correlation of cellular iron-binding efficacy to anti-tumor efficacy,jour.1101293,Bioorganic & Medicinal Chemistry Letters,22,17,ur.0725424627.42
28,2012,134,article,pub.1059231838,Novel Chelators for Cancer Treatment: Where Are We Now?,jour.1021165,Antioxidants & Redox Signaling,18,8,ur.0725424627.42
29,2011,0,proceeding,pub.1063227432,Abstract A112: Enhanced accumulation of anticancer drug in tumor cells through albumin interactions: A novel drug delivery mechanism.,,,,,ur.0725424627.42
30,2010,15,article,pub.1005970478,Membrane Transport and Intracellular Sequestration of Novel Thiosemicarbazone Chelators for the Treatment of Cancer,jour.1005093,Molecular Pharmacology,78,4,ur.0725424627.42
0,2021,2,article,pub.1136698125,Exploring the therapeutic potential of mitochondrial uncouplers in cancer,jour.1048227,Molecular Metabolism,51,,ur.01114472142.31
1,2020,29,article,pub.1128665887,Transient Intermittent Hyperglycemia Accelerates Atherosclerosis by Promoting Myelopoiesis.,jour.1005853,Circulation Research,127,7,ur.01114472142.31
2,2020,2,article,pub.1128220062,The NF-κB signalling pathway regulates GLUT6 expression in endometrial cancer,jour.1099159,Cellular Signalling,73,,ur.01114472142.31
3,2020,1,article,pub.1128154045,"Comment on “Differential Effects of MitoVitE, α-Tocopherol and Trolox on Oxidative Stress, Mitochondrial Function and Inflammatory Signalling Pathways in Endothelial Cells Cultured under Conditions Mimicking Sepsis. Antioxidants 2020, 9(3), 195”",jour.1052524,Antioxidants,9,6,ur.01114472142.31
4,2020,10,article,pub.1127685342,UGCG overexpression leads to increased glycolysis and increased oxidative phosphorylation of breast cancer cells,jour.1045337,Scientific Reports,10,1,ur.01114472142.31
5,2020,16,article,pub.1127596588,Mitochondrial uncoupler BAM15 reverses diet-induced obesity and insulin resistance in mice,jour.1043282,Nature Communications,11,1,ur.01114472142.31
6,2020,11,article,pub.1127492092,The Role of Hyperglycemia in Endometrial Cancer Pathogenesis,jour.1043163,Cancers,12,5,ur.01114472142.31
7,2019,5,article,pub.1122304150,Phenotypic screen for oxygen consumption rate identifies an anti-cancer naphthoquinone that induces mitochondrial oxidative stress,jour.1048218,Redox Biology,28,,ur.01114472142.31
8,2019,12,article,pub.1122202839,UGCG influences glutamine metabolism of breast cancer cells,jour.1045337,Scientific Reports,9,1,ur.01114472142.31
9,2019,12,article,pub.1111783413,Characterization of Glucose Transporter 6 in Lipopolysaccharide-Induced Bone Marrow–Derived Macrophage Function,jour.1077134,The Journal of Immunology,202,6,ur.01114472142.31
10,2019,2,article,pub.1112468414,Delivering bioactive cyclic peptides that target Hsp90 as prodrugs,jour.1097326,Journal of Enzyme Inhibition and Medicinal Chemistry,34,1,ur.01114472142.31
11,2018,6,article,pub.1106788889,Serial MRI Imaging Reveals Minimal Impact of Ketogenic Diet on Established Liver Tumor Growth,jour.1043163,Cancers,10,9,ur.01114472142.31
12,2018,17,article,pub.1103522448,Knockout of glucose transporter GLUT6 has minimal effects on whole body metabolic physiology in mice,jour.1327387,AJP Endocrinology and Metabolism,315,2,ur.01114472142.31
13,2018,2,article,pub.1091525966,Correction: The effects of polymer topology and chain length on the antimicrobial activity and hemocompatibility of amphiphilic ternary copolymers,jour.1045261,Polymer Chemistry,9,13,ur.01114472142.31
14,2018,35,article,pub.1091234369,The effects of polymer topology and chain length on the antimicrobial activity and hemocompatibility of amphiphilic ternary copolymers,jour.1045261,Polymer Chemistry,9,13,ur.01114472142.31
15,2017,42,article,pub.1099917172,Analysis of the circular RNA transcriptome in endometrial cancer,jour.1043645,Oncotarget,9,5,ur.01114472142.31
16,2017,33,article,pub.1092241674,Transcriptome landscape of long intergenic non-coding RNAs in endometrial cancer,jour.1016705,Gynecologic Oncology,147,3,ur.01114472142.31
17,2017,1,article,pub.1084742506,"STEAP4 expression in human islets is associated with differences in body mass index, sex, HbA1c, and inflammation",jour.1112251,Endocrine,56,3,ur.01114472142.31
18,2017,44,article,pub.1084128917,Inhibition of hepatic lipogenesis enhances liver tumorigenesis by increasing antioxidant defence and promoting cell survival,jour.1043282,Nature Communications,8,1,ur.01114472142.31
19,2016,30,article,pub.1000052998,The emerging role of long non-coding RNAs in endometrial cancer,jour.1044069,Cancer Genetics,209,10,ur.01114472142.31
20,2016,23,article,pub.1027643031,Stathmin mediates neuroblastoma metastasis in a tubulin-independent manner via RhoA/ROCK signaling and enhanced transendothelial migration,jour.1097543,Oncogene,36,4,ur.01114472142.31
21,2016,0,article,pub.1010167610,Postmenopausal endometrial cancer patients have significantly higher expression of GLUT6 in the endometrium,jour.1016705,Gynecologic Oncology,141,,ur.01114472142.31
22,2016,0,article,pub.1038483090,Subclassification of fatty liver by its pathogenesis: cIEFing is believing,jour.1011665,The Journal of Pathology,239,1,ur.01114472142.31
23,2016,19,article,pub.1043786131,Dietary sugar intake increases liver tumor incidence in female mice,jour.1045337,Scientific Reports,6,1,ur.01114472142.31
24,2016,6,chapter,pub.1008503421,Analyses of Tumor Burden In Vivo and Metastasis Ex Vivo Using Luciferase-Expressing Cancer Cells in an Orthotopic Mouse Model of Neuroblastoma,,,1372,,ur.01114472142.31
25,2015,5,article,pub.1056717113,Akt activation increases cellular cholesterol by promoting the proteasomal degradation of Niemann-Pick C1.,jour.1076908,Biochemical Journal,471,2,ur.01114472142.31
26,2015,338,article,pub.1052535942,Erk2 Phosphorylation of Drp1 Promotes Mitochondrial Fission and MAPK-Driven Tumor Growth,jour.1117828,Molecular Cell,57,3,ur.01114472142.31
27,2014,48,article,pub.1029924179,TUBB3/βIII-Tubulin Acts through the PTEN/AKT Signaling Axis to Promote Tumorigenesis and Anoikis Resistance in Non–Small Cell Lung Cancer,jour.1319913,Cancer Research,75,2,ur.01114472142.31
28,2014,35,article,pub.1026033455,Dietary effects on liver tumor burden in mice treated with the hepatocellular carcinogen diethylnitrosamine,jour.1095400,Journal of Hepatology,62,3,ur.01114472142.31
29,2014,0,proceeding,pub.1063257964,"Abstract 4987: Stathmin regulates cell migration, invasion and transendothelial migration via RhoA activation in neuroblastoma",,,,,ur.01114472142.31
30,2014,0,proceeding,pub.1063254805,Abstract 2076: βIII-tubulin is required for the tumorigenic phenotype and resistance to anoikis via the PTEN/AKT signaling axis in non-small cell lung cancer,,,,,ur.01114472142.31
31,2014,57,article,pub.1052206359,Metabolic Vulnerabilities in Endometrial Cancer,jour.1319913,Cancer Research,74,20,ur.01114472142.31
32,2014,55,article,pub.1024521285,Genetic inhibition of hepatic acetyl-CoA carboxylase activity increases liver fat and alters global protein acetylationa,jour.1048227,Molecular Metabolism,3,4,ur.01114472142.31
33,2013,107,article,pub.1021032598,Identification of a novel mitochondrial uncoupler that does not depolarize the plasma membrane,jour.1048227,Molecular Metabolism,3,2,ur.01114472142.31
34,2013,51,article,pub.1031933673,RNAi-mediated stathmin suppression reduces lung metastasis in an orthotopic neuroblastoma mouse model,jour.1097543,Oncogene,33,7,ur.01114472142.31
35,2012,3,chapter,pub.1046603276,Stathmin and Cancer,,,,,ur.01114472142.31
36,2012,0,proceeding,pub.1063241903,Abstract 1444: Stathmin suppression influences ROCK signaling and reduces cell invasion and metastasis in neuroblastoma,,,,,ur.01114472142.31
37,2011,30,article,pub.1006484897,Specific β-Tubulin Isotypes Can Functionally Enhance or Diminish Epothilone B Sensitivity in Non-Small Cell Lung Cancer Cells,jour.1037553,PLOS ONE,6,6,ur.01114472142.31
38,2011,6,article,pub.1021983584,Block Co-polymer Nanoparticles with Degradable Cross-Linked Core and Low-Molecular-Weight PEG Corona for Anti-tumour Drug Delivery,jour.1100394,Journal of Biomaterials Science Polymer Edition,22,8,ur.01114472142.31
39,2010,0,proceeding,pub.1063234256,Abstract 5141: Stathmin mediates neuroblastoma migration and invasion via regulation of the actin network,,,,,ur.01114472142.31
40,2010,0,proceeding,pub.1063234134,Abstract 5026: βIII-Tubulin regulates expression of proteins involved in tumorigenesis and metastasis in non-small cell lung cancer,,,,,ur.01114472142.31
41,2008,166,article,pub.1055223875,Acid-Labile Core Cross-Linked Micelles for pH-Triggered Release of Antitumor Drugs,jour.1021543,Biomacromolecules,9,7,ur.01114472142.31
42,2006,85,article,pub.1049867086,Acid-cleavable polymeric core–shell particles for delivery of hydrophobic drugs,jour.1096382,Journal of Controlled Release,115,2,ur.01114472142.31
0,2021,0,proceeding,pub.1139325021,Abstract 3044: The unexplored immune landscape of high-risk pediatric cancers,,,,,ur.0656253324.38
1,2021,4,article,pub.1123447633,The Australia and New Zealand Cardio‐Oncology Registry: evaluation of chemotherapy‐related cardiotoxicity in a national cohort of paediatric cancer patients,jour.1054677,Internal Medicine Journal,51,2,ur.0656253324.38
2,2021,1,article,pub.1135327744,"Methotrexate-related central neurotoxicity: clinical characteristics, risk factors and genome-wide association study in children treated for acute lymphoblastic leukemia",jour.1023804,Haematologica,,,ur.0656253324.38
3,2020,0,article,pub.1129840839,A cost‐effective approach to increasing participation in patient‐reported outcomes research in cancer: A randomized trial of video invitations,jour.1358156,International Journal of Cancer,148,4,ur.0656253324.38
4,2020,3,article,pub.1127778348,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children,jour.1043163,Cancers,12,5,ur.0656253324.38
